71
71
69
67
67
65
68
67
74
71
70
67
65
66
67
70
71
68
71
63
65
76
76
68
69
70
67
72
68
66
63
69
71
65
67
64
70
71
64
65
73
70
71
69
71
70
67
73
66
70
64
75
69
64
65
69
70
69
62
73
69
71
71
67
69
71
71
68
66
70
67
66
71
70
73
67
68
69
69
69
66
68
73
67
75
70
72
64
65
70
61
67
61
65
69
68
68
71
68
70
68
71
69
66
69
65
71
73
71
70
62
69
68
67
68
61
63
70
65
62
69
65
72
68
63
71
72
64
69
66
71
69
64
67
73
75
71
72
68
60
63
71
67
66
72
62
66
71
66
66
64
67
73
66
59
70
67
68
70
75
65
67
68
69
71
64
67
69
62
67
62
61
71
72
69
67
65
72
72
63
71
67
69
70
70
68
73
70
66
71
70
67
67
72
72
72
76
68
65
64
75
66
65
66
67
68
65
56
69
72
67
68
58
68
72
69
69
67
62
70
65
67
65
69
71
65
72
68
68
68
69
70
74
69
74
63
70
70
73
67
68
74
70
69
69
69
69
68
72
67
74
67
65
67
65
68
70
67
67
69
69
71
71
66
70
69
69
69
65
66
68
63
63
74
66
65
70
63
73
69
66
71
64
67
68
71
72
61
65
68
73
68
69
60
64
68
68
66
68
68
70
68
70
70
66
70
65
76
70
63
63
67
68
73
66
73
61
71
62
70
68
67
59
65
75
63
68
75
66
67
63
67
69
67
75
73
74
68
70
64
67
70
73
64
72
65
69
70
73
66
74
64
62
71
70
70
66
70
69
65
69
65
68
70
67
63
72
75
65
68
73
66
70
68
72
65
68
67
66
64
71
69
70
67
64
65
59
63
66
76
67
67
64
71
65
57
73
68
67
68
68
64
65
67
72
71
65
64
70
71
73
64
68
72
67
68
66
68
61
63
69
67
74
72
67
65
71
70
69
73
62
72
72
68
72
69
62
66
69
67
68
66
69
74
66
69
73
63
65
77
65
67
70
69
64
73
68
72
65
68
67
64
65
68
66
69
64
64
66
62
67
69
67
69
68
76
72
64
70
69
68
68
64
70
70
70
66
67
69
68
73
74
67
68
57
75
62
73
63
68
63
68
76
70
71
68
69
66
64
63
66
66
69
66
70
64
66
68
69
74
64
59
66
70
71
74
64
70
67
65
64
67
70
58
63
65
67
68
68
70
67
67
64
74
73
72
70
65
63
68
73
66
62
69
67
69
64
70
65
64
68
73
66
64
60
68
63
62
66
63
68
66
62
67
69
73
75
64
64
66
68
73
66
73
70
69
75
59
69
69
71
72
73
73
66
62
61
70
74
65
67
67
61
59
68
64
67
69
67
66
64
70
68
66
72
64
72
64
68
63
71
72
77
69
65
71
74
66
68
67
68
74
70
77
73
72
69
65
71
70
66
61
69
66
72
68
73
67
69
65
72
67
64
77
64
61
65
69
69
68
66
69
72
68
72
69
68
67
65
69
68
68
71
73
74
70
68
65
68
73
71
68
71
71
62
74
65
64
66
70
69
67
71
72
72
68
73
77
70
68
64
64
66
72
71
69
68
76
68
74
67
65
70
65
61
66
74
73
63
76
68
65
65
70
70
68
67
68
66
67
72
63
58
72
70
68
68
76
66
76
64
58
64
74
69
74
74
63
63
70
67
70
61
69
71
67
69
63
67
66
69
67
67
70
65
68
69
68
61
65
78
64
65
69
69
72
64
70
67
71
69
79
73
69
70
68
64
68
76
70
72
60
69
70
71
63
70
68
64
73
68
58
67
64
75
65
65
73
61
70
67
77
74
67
65
70
64
70
69
66
68
64
72
66
71
72
72
70
75
67
66
73
66
72
68
67
65
69
70
63
69
68
67
67
67
69
68
74
67
71
68
64
72
68
66
68
72
76
66
61
68
70
67
71
68
67
69
66
64
67
66
64
72
67
65
65
67
70
67
69
70
62
72
66
71
68
70
64
68
70
66
71
65
65
67
69
67
64
67
70
67
70
71
68
70
73
62
65
71
74
69
63
68
70
69
74
72
70
68
70
67
69
65
70
68
65
67
63
68
67
74
68
67
67
69
69
71
72
65
67
68
68
74
68
69
69
69
69
65
70
69
72
68
73
69
73
65
73
68
69
64
70
66
70
69
72
72
70
70
68
66
68
65
74
66
69
71
66
69
68
71
64
71
64
67
71
66
67
67
65
65
70
70
70
69
68
69
61
79
66
